order_id,customer_id,order_date,market,category,channel,customer_segment,qty,unit_price_local,fx_to_cny,cogs_cny,sell_price_cny,warehouse_type,warehouse_fee_cny,shipping_mode,shipping_cost_cny,weight_kg,expected_days,delay_days,actual_days,coupon_given,coupon_value_cny,gift_given,gift_cost_cny,sentiment_score,complaint_flag,refund_flag,refund_amount_cny,profit_cny,margin_pct
921,10634,2024-11-15,AU,Basics,Xiaohongshu,ValueSeeker,1,51.05,4.6787,238.85,276.45,BrandWarehouse,7.88,Standard,70.98,0.45,15,12,27,0,0,0,0,3.9,1,0,0.0,-41.26,-0.1492
922,10663,2024-07-28,CA,Sneakers,Referral,Student,2,139.55,5.285,1475.04,1755.1,3PL_Budget,11.67,Standard,173.58,1.94,12,0,12,0,0,0,0,4.6,0,0,0.0,94.81,0.054
923,10837,2024-06-12,CA,Outerwear,Referral,ValueSeeker,1,169.58,5.2837,896.01,1067.81,3PL_Standard,11.88,Standard,112.02,0.97,12,0,12,0,0,0,0,4.8,0,0,0.0,47.9,0.0449
924,10452,2024-02-23,CA,Sneakers,WeChat,HighIncome,3,166.14,5.2951,2639.18,3352.85,3PL_Standard,29.21,Standard,252.37,2.91,12,0,12,0,0,0,0,4.5,0,0,0.0,432.09,0.1289
925,10463,2024-03-31,AU,Sneakers,WeChat,Student,2,211.62,4.6861,1983.34,2482.59,Forwarder_Aggregator,15.01,Economy,171.45,1.81,18,0,18,1,15,0,0,5.0,0,0,0.0,297.79,0.12
926,10187,2024-12-12,AU,Basics,Instagram,Student,2,35.33,4.6798,330.67,389.03,BrandWarehouse,11.25,Standard,111.46,1.04,16,0,16,0,0,1,18,4.6,0,0,0.0,-82.35,-0.2117
927,10413,2024-07-17,CA,Accessories,WeChat,HighIncome,2,41.54,5.2854,439.11,531.79,3PL_Budget,5.63,Economy,57.69,0.55,17,0,17,0,0,0,0,3.9,0,0,0.0,29.36,0.0552
928,10001,2024-04-20,KR,Outerwear,TikTok,YoungProfessional,3,154817.13,0.0053,2461.59,2923.53,Forwarder_Aggregator,21.72,Economy,135.81,2.78,17,0,17,0,0,0,0,4.2,0,0,0.0,304.41,0.1041
929,10450,2024-06-02,KR,Outerwear,WeChat,YoungProfessional,3,113296.62,0.0053,1801.42,2123.71,3PL_Standard,29.12,Economy,168.94,3.19,16,0,16,0,0,0,0,5.0,0,0,0.0,124.23,0.0585
930,10636,2024-07-30,CA,Sneakers,WeChat,ValueSeeker,2,118.15,5.2832,1248.42,1457.66,Forwarder_Aggregator,17.52,Economy,103.84,2.02,18,0,18,1,15,0,0,3.9,0,0,0.0,72.88,0.05
931,10707,2024-07-15,KR,Streetwear,WeChat,HighIncome,3,73577.23,0.0053,1169.88,1434.8,3PL_Budget,12.08,Standard,108.72,1.46,10,0,10,0,0,0,0,4.6,0,0,0.0,144.12,0.1004
932,10596,2024-09-13,TH,Sneakers,Instagram,ValueSeeker,3,2468.41,0.2003,1483.27,1802.13,3PL_Budget,16.66,Express,166.57,2.48,6,0,6,0,0,1,18,5.0,0,0,0.0,117.63,0.0653
933,10724,2024-04-04,US,Basics,Referral,Student,3,41.45,7.1062,883.66,1030.35,3PL_Standard,14.71,Standard,133.72,1.28,15,0,15,1,15,0,0,4.1,0,0,0.0,-16.74,-0.0162
934,10598,2024-08-25,AU,Accessories,Xiaohongshu,YoungProfessional,3,53.56,4.6881,753.28,882.4,3PL_Budget,7.34,Economy,102.82,0.78,21,6,27,0,0,0,0,4.6,0,0,0.0,18.96,0.0215
935,10701,2024-06-11,US,Streetwear,Instagram,HighIncome,1,63.52,7.1161,452.01,535.18,Forwarder_Aggregator,5.28,Economy,76.17,0.62,18,0,18,0,0,1,22,5.0,0,0,0.0,-20.28,-0.0379
936,10393,2024-12-10,KR,Accessories,Instagram,YoungProfessional,2,42592.45,0.0053,451.48,522.09,3PL_Budget,4.51,Economy,42.47,0.51,17,0,17,0,0,0,0,4.3,0,0,0.0,23.63,0.0453
937,10541,2024-02-27,US,Accessories,Referral,YoungProfessional,1,31.32,7.107,222.59,264.09,BrandWarehouse,6.6,Express,83.79,0.32,11,0,11,0,0,1,18,3.9,0,0,0.0,-66.89,-0.2533
938,10575,2024-02-24,KR,Outerwear,Referral,Student,1,144306.3,0.0053,764.82,915.28,BrandWarehouse,12.55,Economy,63.57,1.01,16,0,16,1,25,0,0,4.6,0,0,0.0,49.34,0.0539
939,10515,2024-06-17,US,Accessories,Instagram,Student,2,39.75,7.1179,565.87,672.44,3PL_Standard,7.68,Express,121.83,0.54,11,0,11,0,0,0,0,4.4,0,0,0.0,-22.94,-0.0341
940,10514,2024-07-05,AU,Accessories,Instagram,Collector,1,46.84,4.6905,219.7,274.25,BrandWarehouse,4.01,Economy,39.9,0.22,20,0,20,0,0,0,0,4.3,0,0,0.0,10.64,0.0388
941,10703,2024-09-09,TH,Basics,WeChat,YoungProfessional,1,1775.04,0.2002,355.36,406.77,BrandWarehouse,8.66,Standard,55.0,0.54,11,0,11,0,0,0,0,4.7,0,0,0.0,-12.25,-0.0301
942,10215,2024-05-27,CA,Streetwear,Instagram,ValueSeeker,3,64.53,5.286,1023.32,1165.68,Forwarder_Aggregator,16.83,Standard,159.65,1.92,15,10,25,1,40,0,0,3.9,0,0,0.0,-74.12,-0.0636
943,10285,2024-11-30,TH,Streetwear,TikTok,YoungProfessional,1,2292.99,0.1998,458.14,556.9,3PL_Standard,7.15,Economy,42.72,0.6,16,0,16,1,25,0,0,3.9,0,0,0.0,23.89,0.0429
944,10466,2024-06-22,TH,Sneakers,Instagram,YoungProfessional,2,3610.29,0.2003,1446.28,1795.13,3PL_Standard,16.19,Standard,122.47,1.5,10,0,10,0,0,1,12,4.5,0,0,0.0,198.19,0.1104
945,10580,2024-02-17,TH,Streetwear,WeChat,YoungProfessional,3,1844.48,0.2001,1107.24,1317.28,Forwarder_Aggregator,13.27,Standard,100.7,1.79,10,0,10,0,0,0,0,4.6,1,0,0.0,96.07,0.0729
946,10463,2024-02-13,US,Sneakers,Xiaohongshu,HighIncome,1,143.26,7.1025,1017.5,1310.54,Forwarder_Aggregator,7.36,Economy,73.42,0.86,19,15,34,0,0,0,0,3.6,0,0,0.0,212.26,0.162
947,10179,2024-12-22,KR,Accessories,WeChat,ValueSeeker,2,61000.38,0.0053,646.6,765.81,3PL_Standard,6.31,Economy,57.12,0.53,17,0,17,1,10,0,0,4.9,0,0,0.0,45.78,0.0598
948,10741,2024-02-19,US,Streetwear,WeChat,ValueSeeker,3,81.4,7.1056,1735.19,2047.94,3PL_Standard,15.41,Standard,137.99,1.36,15,0,15,0,0,0,0,3.8,0,0,0.0,159.35,0.0778
949,10491,2024-12-12,CA,Sneakers,Instagram,Student,3,140.46,5.2933,2230.49,2677.45,3PL_Budget,18.19,Express,311.82,2.94,8,0,8,0,0,0,0,4.8,0,0,0.0,116.95,0.0437
950,10390,2024-04-11,TH,Basics,Xiaohongshu,YoungProfessional,3,1334.68,0.2003,802.01,901.31,Forwarder_Aggregator,11.64,Express,117.13,1.29,8,0,8,0,0,0,0,4.3,0,0,0.0,-29.47,-0.0327
951,10790,2024-02-04,KR,Sneakers,Instagram,ValueSeeker,2,125071.7,0.0053,1325.76,1527.28,BrandWarehouse,21.24,Economy,100.11,1.72,16,0,16,1,20,0,0,4.5,0,0,0.0,60.17,0.0394
952,10392,2024-04-21,AU,Sneakers,Instagram,Student,3,224.52,4.6888,3158.19,3749.33,3PL_Budget,20.55,Standard,266.89,3.05,16,0,16,0,0,1,18,4.8,0,0,0.0,285.7,0.0762
953,10145,2024-08-12,CA,Sneakers,Referral,HighIncome,2,124.58,5.2838,1316.51,1696.28,3PL_Budget,13.24,Standard,157.12,1.89,15,0,15,0,0,0,0,4.2,0,0,0.0,209.41,0.1235
954,10885,2024-06-05,KR,Streetwear,Xiaohongshu,YoungProfessional,2,79850.62,0.0053,846.42,1040.9,BrandWarehouse,13.15,Express,102.64,1.07,6,0,6,1,40,0,0,4.4,0,0,0.0,38.69,0.0372
955,10344,2024-10-14,KR,Streetwear,Xiaohongshu,YoungProfessional,3,80699.08,0.0053,1283.12,1499.83,3PL_Budget,12.55,Economy,103.97,1.8,17,0,17,0,0,0,0,4.6,0,0,0.0,100.19,0.0668
956,10805,2024-08-11,CA,Accessories,Instagram,YoungProfessional,3,18.81,5.2835,298.15,360.51,Forwarder_Aggregator,9.87,Express,129.21,0.92,10,0,10,1,10,0,0,4.3,0,0,0.0,-86.72,-0.2405
957,10465,2024-05-26,TH,Outerwear,TikTok,YoungProfessional,2,3655.06,0.2001,1462.76,1716.13,3PL_Standard,21.74,Standard,136.45,2.27,11,0,11,0,0,0,0,4.6,0,0,0.0,95.18,0.0555
958,10218,2024-08-20,US,Outerwear,Referral,ValueSeeker,3,131.46,7.1012,2800.57,3080.63,3PL_Standard,23.06,Standard,240.01,2.58,13,0,13,1,10,0,0,4.1,0,0,0.0,6.99,0.0023
959,10338,2024-12-21,US,Streetwear,Referral,HighIncome,2,65.68,7.0987,932.49,1191.6,3PL_Budget,7.81,Economy,80.76,0.89,17,0,17,1,25,0,0,4.8,0,0,0.0,145.54,0.1221
960,10819,2024-05-30,KR,Basics,WeChat,ValueSeeker,1,56924.23,0.0053,301.7,331.87,3PL_Budget,6.2,Economy,45.33,0.45,16,0,16,0,0,0,0,4.6,0,0,0.0,-21.36,-0.0644
961,10850,2024-02-26,TH,Streetwear,Referral,Collector,2,1618.3,0.2,647.32,740.93,3PL_Standard,12.11,Economy,86.09,1.24,15,3,18,0,0,1,18,4.0,0,0,0.0,-22.59,-0.0305
962,10124,2024-05-29,US,Accessories,WeChat,YoungProfessional,3,54.94,7.1096,1171.8,1391.37,3PL_Standard,10.2,Standard,100.92,0.76,14,0,14,0,0,0,0,4.8,0,0,0.0,108.45,0.0779
963,10888,2024-11-03,US,Outerwear,Referral,HighIncome,2,145.41,7.0946,2063.25,2518.12,Forwarder_Aggregator,20.07,Standard,197.04,2.34,14,0,14,0,0,0,0,4.6,0,0,0.0,237.76,0.0944
964,10768,2024-03-20,US,Sneakers,Referral,YoungProfessional,2,116.6,7.1104,1658.15,2023.71,BrandWarehouse,21.63,Express,207.58,1.89,10,0,10,0,0,0,0,4.1,0,0,0.0,136.35,0.0674
965,10582,2024-12-13,TH,Outerwear,Instagram,ValueSeeker,3,3863.48,0.1998,2315.77,2838.34,Forwarder_Aggregator,28.9,Economy,168.11,3.68,18,0,18,0,0,0,0,4.6,0,0,0.0,325.56,0.1147
966,10164,2024-08-03,US,Streetwear,WeChat,YoungProfessional,3,85.71,7.1051,1826.93,2227.17,3PL_Standard,17.18,Express,239.52,1.77,9,0,9,0,0,0,0,4.7,1,0,0.0,143.54,0.0644
967,10527,2024-08-08,AU,Sneakers,Xiaohongshu,ValueSeeker,2,147.98,4.6938,1389.18,1662.22,3PL_Standard,17.2,Express,216.21,1.67,9,0,9,0,0,0,0,3.9,0,0,0.0,39.63,0.0238
968,10383,2024-04-26,TH,Accessories,Instagram,HighIncome,3,1650.35,0.2003,991.7,1173.95,3PL_Budget,6.56,Economy,55.68,0.79,16,7,23,0,0,0,0,3.1,0,0,0.0,120.01,0.1022
969,10112,2024-12-02,US,Streetwear,Referral,HighIncome,2,90.72,7.0907,1286.54,1550.23,Forwarder_Aggregator,9.86,Economy,80.35,0.9,18,0,18,0,0,0,0,4.2,0,0,0.0,173.48,0.1119
970,10885,2024-01-14,AU,Sneakers,Instagram,HighIncome,2,156.51,4.7002,1471.26,1849.91,3PL_Standard,20.85,Standard,191.01,2.0,14,0,14,0,0,0,0,4.2,0,0,0.0,166.79,0.0902
971,10543,2024-04-19,AU,Sneakers,TikTok,HighIncome,3,211.55,4.69,2976.51,3652.21,BrandWarehouse,30.7,Standard,223.37,2.75,16,0,16,0,0,0,0,4.7,0,0,0.0,421.63,0.1154
972,10087,2024-06-02,KR,Streetwear,Referral,Collector,1,92086.92,0.0053,488.06,612.03,Forwarder_Aggregator,4.78,Economy,51.6,0.56,18,0,18,0,0,0,0,4.1,0,0,0.0,67.59,0.1104
973,10307,2024-06-23,CA,Sneakers,WeChat,Collector,1,173.36,5.2858,916.35,1151.57,3PL_Budget,8.55,Standard,109.74,0.99,14,0,14,0,0,0,0,4.2,0,0,0.0,116.93,0.1015
974,10755,2024-06-22,CA,Streetwear,Xiaohongshu,YoungProfessional,1,58.19,5.286,307.59,364.22,3PL_Standard,6.61,Economy,73.48,0.57,20,0,20,0,0,0,0,5.0,0,0,0.0,-23.46,-0.0644
975,10397,2024-02-24,US,Sneakers,WeChat,HighIncome,3,124.32,7.1076,2650.85,3376.3,Forwarder_Aggregator,26.8,Standard,279.09,3.33,13,0,13,0,0,0,0,4.9,0,0,0.0,419.56,0.1243
976,10445,2024-03-23,KR,Streetwear,Referral,YoungProfessional,1,82490.61,0.0053,437.2,517.07,BrandWarehouse,8.6,Express,76.25,0.55,7,0,7,1,15,0,0,4.0,0,0,0.0,-19.98,-0.0386
977,10128,2024-02-04,KR,Sneakers,Xiaohongshu,HighIncome,3,226711.99,0.0053,3604.72,4321.99,3PL_Standard,29.05,Economy,171.94,2.91,18,0,18,0,0,0,0,4.8,0,0,0.0,516.28,0.1195
978,10099,2024-07-28,US,Outerwear,Xiaohongshu,HighIncome,3,139.79,7.1098,2981.64,3778.44,Forwarder_Aggregator,29.49,Economy,257.92,3.83,18,3,21,0,0,0,0,4.7,0,0,0.0,509.39,0.1348
979,10880,2024-05-08,CA,Sneakers,WeChat,Student,3,113.39,5.2866,1798.34,2140.39,3PL_Budget,20.78,Standard,281.69,3.5,13,0,13,1,30,0,0,4.5,0,0,0.0,9.58,0.0045
980,10857,2024-07-26,TH,Sneakers,Referral,Collector,3,4347.71,0.2003,2612.54,3248.06,BrandWarehouse,33.13,Standard,170.01,2.84,13,0,13,0,0,0,0,4.3,0,0,0.0,432.38,0.1331
981,10085,2024-08-03,US,Basics,Xiaohongshu,YoungProfessional,3,50.55,7.1051,1077.49,1262.03,3PL_Standard,12.58,Economy,107.34,1.27,20,0,20,0,0,0,0,3.7,0,0,0.0,64.62,0.0512
982,10494,2024-09-13,US,Sneakers,Xiaohongshu,HighIncome,1,193.43,7.095,1372.39,1678.27,Forwarder_Aggregator,8.82,Standard,97.06,0.9,15,0,15,0,0,1,15,4.0,0,0,0.0,185.0,0.1102
983,10612,2024-07-19,AU,Basics,Referral,Collector,3,58.63,4.6943,825.68,1068.01,3PL_Standard,14.69,Standard,152.71,1.42,15,0,15,0,0,0,0,4.4,0,0,0.0,74.93,0.0702
984,10792,2024-08-25,CA,Streetwear,Instagram,Collector,1,89.14,5.2831,470.94,560.93,BrandWarehouse,6.96,Standard,76.17,0.54,14,0,14,0,0,0,0,4.3,1,0,0.0,6.86,0.0122
985,10503,2024-08-02,US,Outerwear,Instagram,Collector,2,122.45,7.1051,1740.04,2176.45,Forwarder_Aggregator,17.14,Standard,170.84,1.74,14,0,14,0,0,0,0,4.3,0,0,0.0,248.43,0.1141
986,10782,2024-08-26,CA,Streetwear,WeChat,YoungProfessional,3,73.38,5.2827,1162.93,1391.09,3PL_Budget,13.24,Economy,148.65,1.87,19,0,19,0,0,0,0,4.5,0,0,0.0,66.27,0.0476
987,10108,2024-08-13,US,Sneakers,Instagram,Student,1,217.16,7.1026,1542.4,1872.65,3PL_Standard,10.79,Economy,101.87,1.04,17,0,17,1,30,0,0,5.0,0,0,0.0,187.59,0.1002
988,10013,2024-04-25,AU,Accessories,Instagram,Collector,1,26.79,4.6896,125.63,151.93,3PL_Budget,3.78,Economy,57.22,0.28,18,0,18,0,0,0,0,4.2,0,0,0.0,-34.7,-0.2284
989,10418,2024-03-31,KR,Basics,WeChat,YoungProfessional,3,56701.19,0.0053,901.55,1092.85,Forwarder_Aggregator,14.3,Economy,76.9,1.57,18,0,18,0,0,0,0,4.2,0,0,0.0,100.1,0.0916
990,10238,2024-10-15,AU,Sneakers,TikTok,Student,1,240.39,4.68,1125.03,1327.54,Forwarder_Aggregator,8.64,Economy,91.83,0.97,18,3,21,0,0,0,0,4.1,0,0,0.0,102.04,0.0769
991,10679,2024-05-05,US,Accessories,WeChat,Student,1,35.73,7.1065,253.92,290.79,3PL_Standard,6.66,Standard,50.29,0.26,14,0,14,1,30,0,0,4.4,0,0,0.0,-50.08,-0.1722
992,10303,2024-07-19,TH,Streetwear,Xiaohongshu,YoungProfessional,1,2275.85,0.2002,455.63,543.36,3PL_Standard,6.06,Standard,67.71,0.62,11,0,11,0,0,0,0,5.0,0,0,0.0,13.96,0.0257
993,10366,2024-03-13,US,Streetwear,WeChat,ValueSeeker,1,54.05,7.1142,384.52,450.06,BrandWarehouse,5.72,Economy,60.26,0.47,19,0,19,1,25,0,0,4.3,0,0,0.0,-25.44,-0.0565
994,10481,2024-06-06,KR,Accessories,WeChat,Student,2,51747.71,0.0053,548.53,654.31,BrandWarehouse,5.68,Standard,57.61,0.48,11,0,11,0,0,0,0,4.8,0,0,0.0,42.49,0.0649
995,10865,2024-07-12,CA,Streetwear,Referral,YoungProfessional,3,63.28,5.2853,1003.36,1155.05,3PL_Standard,16.76,Standard,141.14,1.64,13,0,13,0,0,0,0,5.0,0,0,0.0,-6.21,-0.0054
996,10064,2024-08-17,KR,Streetwear,Referral,ValueSeeker,2,97296.98,0.0053,1031.35,1224.86,Forwarder_Aggregator,11.62,Standard,110.19,1.22,12,12,24,1,20,1,8,4.5,0,0,0.0,43.7,0.0357
997,10497,2024-07-11,US,Basics,TikTok,ValueSeeker,1,69.56,7.1146,494.89,581.31,3PL_Budget,4.19,Express,97.03,0.42,11,0,11,0,0,0,0,4.4,0,0,0.0,-14.8,-0.0255
998,10350,2024-05-12,US,Basics,Referral,YoungProfessional,3,57.95,7.107,1235.55,1479.02,3PL_Standard,13.54,Economy,102.26,1.23,20,0,20,0,0,0,0,4.2,0,0,0.0,127.67,0.0863
999,10032,2024-12-18,AU,Accessories,Referral,ValueSeeker,2,37.57,4.6752,351.29,403.32,BrandWarehouse,7.63,Standard,83.39,0.47,13,0,13,0,0,0,0,4.1,0,0,0.0,-38.99,-0.0967
1000,10733,2024-07-06,US,Outerwear,Instagram,Student,1,103.77,7.1195,738.79,861.03,Forwarder_Aggregator,10.34,Economy,101.56,1.16,20,0,20,0,0,0,0,4.4,0,0,0.0,10.34,0.012
1001,10822,2024-10-22,US,Basics,Referral,ValueSeeker,2,44.0,7.0957,624.42,724.33,3PL_Budget,7.77,Express,137.47,0.89,11,0,11,0,0,0,0,3.9,0,0,0.0,-45.33,-0.0626
1002,10155,2024-09-26,KR,Streetwear,Referral,Student,1,106308.85,0.0053,563.44,663.19,3PL_Standard,5.85,Economy,51.3,0.45,16,0,16,1,15,0,0,5.0,0,0,0.0,27.6,0.0416
1003,10683,2024-07-23,TH,Sneakers,Xiaohongshu,YoungProfessional,2,6249.4,0.2003,2503.51,2918.08,3PL_Standard,16.08,Standard,123.55,1.61,12,0,12,0,0,0,0,4.3,0,0,0.0,274.94,0.0942
1004,10631,2024-11-20,US,Outerwear,Instagram,YoungProfessional,3,125.92,7.0952,2680.28,3289.75,3PL_Budget,21.6,Economy,223.95,3.35,19,0,19,0,0,0,0,4.4,0,0,0.0,363.92,0.1106
1005,10634,2024-02-16,TH,Basics,WeChat,Collector,2,1000.22,0.2002,400.49,478.49,BrandWarehouse,12.35,Economy,55.89,0.92,17,0,17,0,0,0,0,4.5,0,0,0.0,9.76,0.0204
1006,10414,2024-12-03,KR,Basics,WeChat,Student,3,54516.37,0.0053,866.81,984.53,3PL_Budget,11.32,Economy,86.47,1.35,18,0,18,0,0,0,0,3.9,0,0,0.0,19.93,0.0202
1007,10288,2024-11-07,TH,Accessories,TikTok,HighIncome,3,1047.13,0.1999,627.96,780.07,3PL_Standard,7.18,Standard,61.55,0.71,11,0,11,0,0,0,0,4.8,0,0,0.0,83.38,0.1069
1008,10063,2024-07-03,KR,Streetwear,WeChat,Collector,2,83838.49,0.0053,888.69,1097.73,Forwarder_Aggregator,10.52,Economy,88.46,1.2,15,0,15,0,0,1,8,4.6,0,0,0.0,102.06,0.093
1009,10031,2024-09-25,KR,Sneakers,Instagram,Student,3,162267.33,0.0053,2580.05,3058.06,3PL_Budget,20.04,Economy,177.09,2.98,18,0,18,0,0,0,0,4.3,0,0,0.0,280.88,0.0918
1010,10159,2024-07-09,AU,Outerwear,Xiaohongshu,ValueSeeker,3,141.36,4.6913,1989.49,2305.96,3PL_Standard,34.63,Economy,262.17,3.43,18,0,18,1,30,0,0,4.6,0,0,0.0,-10.33,-0.0045
1011,10475,2024-04-08,KR,Basics,Referral,YoungProfessional,2,41566.37,0.0053,440.6,514.6,Forwarder_Aggregator,9.48,Economy,58.56,0.94,15,0,15,0,0,0,0,4.3,0,0,0.0,5.96,0.0116
1012,10126,2024-10-19,TH,Streetwear,Instagram,Student,3,1597.69,0.2002,959.57,1122.0,3PL_Standard,18.92,Economy,97.15,1.97,18,7,25,0,0,1,18,4.0,0,0,0.0,28.36,0.0253
1013,10617,2024-03-31,US,Streetwear,TikTok,YoungProfessional,2,53.87,7.1033,765.31,948.68,3PL_Standard,9.72,Standard,108.24,0.96,15,0,15,1,25,0,0,4.3,0,0,0.0,40.41,0.0426
1014,10557,2024-04-25,US,Accessories,Xiaohongshu,YoungProfessional,3,43.09,7.1053,918.5,1030.82,3PL_Standard,9.38,Economy,68.11,0.71,17,0,17,0,0,0,0,4.4,0,0,0.0,34.83,0.0338
1015,10310,2024-07-09,US,Sneakers,WeChat,YoungProfessional,1,168.48,7.1172,1199.11,1541.51,BrandWarehouse,11.7,Express,136.91,0.91,11,0,11,1,10,0,0,4.7,0,0,0.0,183.79,0.1192
1016,10078,2024-11-02,TH,Basics,WeChat,HighIncome,2,1411.91,0.2001,565.05,720.64,BrandWarehouse,12.21,Standard,83.62,1.04,12,15,27,0,0,0,0,3.3,0,0,0.0,59.76,0.0829
1017,10465,2024-05-20,CA,Streetwear,Xiaohongshu,HighIncome,1,71.02,5.2851,375.35,453.88,3PL_Budget,6.19,Economy,65.07,0.53,20,0,20,0,0,0,0,4.5,0,0,0.0,7.27,0.016
1018,10740,2024-06-29,KR,Basics,TikTok,YoungProfessional,1,63237.74,0.0053,335.16,395.72,3PL_Standard,6.0,Standard,61.88,0.41,11,3,14,0,0,0,0,3.6,0,0,0.0,-7.32,-0.0185
1019,10354,2024-01-16,TH,Streetwear,TikTok,YoungProfessional,2,2735.11,0.1999,1093.5,1307.42,Forwarder_Aggregator,8.98,Economy,67.19,1.09,16,15,31,0,0,0,0,3.9,0,0,0.0,137.75,0.1054
1020,10725,2024-02-12,TH,Streetwear,Instagram,ValueSeeker,1,2206.86,0.2002,441.81,526.7,3PL_Standard,5.7,Standard,56.36,0.56,11,0,11,0,0,0,0,4.0,0,0,0.0,22.83,0.0433
1021,10257,2024-01-21,US,Sneakers,Xiaohongshu,YoungProfessional,1,185.84,7.0996,1319.39,1602.05,3PL_Budget,6.37,Economy,83.24,1.09,19,0,19,0,0,0,0,3.8,0,0,0.0,193.05,0.1205
1022,10072,2024-01-27,KR,Streetwear,TikTok,HighIncome,3,97887.09,0.0053,1556.4,1916.85,3PL_Standard,15.51,Economy,96.33,1.57,18,0,18,0,0,0,0,4.2,0,0,0.0,248.61,0.1297
1023,10584,2024-11-13,TH,Sneakers,TikTok,ValueSeeker,1,4143.83,0.2,828.77,1007.45,3PL_Standard,10.13,Express,92.42,0.87,9,0,9,1,25,0,0,4.6,0,0,0.0,51.13,0.0508
1024,10799,2024-11-04,US,Streetwear,WeChat,YoungProfessional,3,70.8,7.0961,1507.21,1706.17,BrandWarehouse,19.13,Standard,143.03,1.47,13,0,13,0,0,0,0,4.4,0,0,0.0,36.8,0.0216
1025,10795,2024-10-27,KR,Streetwear,Referral,HighIncome,1,83158.82,0.0053,440.74,535.67,3PL_Budget,5.6,Standard,57.67,0.53,10,0,10,0,0,0,0,4.7,0,0,0.0,31.66,0.0591
1026,10863,2024-01-21,CA,Accessories,Instagram,ValueSeeker,2,35.3,5.3008,374.24,433.01,3PL_Budget,4.6,Economy,64.54,0.65,18,9,27,0,0,0,0,3.7,0,0,0.0,-10.37,-0.0239
1027,10096,2024-01-29,KR,Streetwear,Instagram,HighIncome,1,99773.56,0.0053,528.8,640.06,BrandWarehouse,8.1,Standard,68.42,0.58,11,0,11,0,0,0,0,4.4,0,0,0.0,34.74,0.0543
1028,10039,2024-04-12,AU,Accessories,TikTok,ValueSeeker,1,27.43,4.6905,128.66,141.53,BrandWarehouse,6.4,Economy,53.53,0.27,18,0,18,0,0,0,0,4.3,0,0,0.0,-47.06,-0.3325
1029,10512,2024-07-25,US,Accessories,TikTok,YoungProfessional,3,20.89,7.1084,445.48,526.3,3PL_Standard,8.24,Economy,88.72,0.75,20,0,20,0,0,0,0,5.0,0,0,0.0,-16.14,-0.0307
1030,10855,2024-05-02,US,Streetwear,Referral,HighIncome,1,84.64,7.1053,601.39,723.93,Forwarder_Aggregator,6.97,Standard,73.27,0.56,12,0,12,0,0,0,0,4.3,0,0,0.0,42.3,0.0584
1031,10898,2024-06-27,US,Accessories,Instagram,YoungProfessional,3,49.57,7.1193,1058.71,1235.81,Forwarder_Aggregator,8.8,Economy,90.72,0.82,19,0,19,0,0,0,0,5.0,1,0,0.0,77.58,0.0628
1032,10251,2024-03-04,US,Outerwear,WeChat,Student,2,103.02,7.1114,1465.23,1728.73,3PL_Budget,16.86,Standard,197.27,2.35,13,0,13,1,10,0,0,5.0,0,0,0.0,39.37,0.0228
1033,10337,2024-09-24,KR,Outerwear,TikTok,ValueSeeker,2,164605.85,0.0053,1744.82,1953.17,Forwarder_Aggregator,19.61,Economy,122.97,2.29,17,0,17,0,0,0,0,4.0,0,0,0.0,65.77,0.0337
1034,10598,2024-04-24,CA,Streetwear,Xiaohongshu,YoungProfessional,3,97.86,5.2875,1552.3,1833.93,Forwarder_Aggregator,15.13,Standard,159.92,1.65,14,7,21,0,0,0,0,4.4,0,0,0.0,106.58,0.0581
1035,10822,2024-01-25,US,Basics,WeChat,ValueSeeker,2,60.57,7.0989,859.96,967.21,3PL_Standard,8.26,Economy,91.37,0.86,20,13,33,0,0,0,0,3.4,0,0,0.0,7.62,0.0079
1036,10157,2024-09-28,KR,Sneakers,WeChat,Collector,2,188459.55,0.0053,1997.67,2420.37,BrandWarehouse,25.52,Economy,123.29,2.0,15,0,15,0,0,0,0,4.4,0,0,0.0,273.89,0.1132
1037,10878,2024-11-26,KR,Sneakers,Instagram,ValueSeeker,2,174712.67,0.0053,1851.95,2213.41,BrandWarehouse,21.31,Standard,149.15,1.92,11,0,11,0,0,0,0,3.9,0,0,0.0,191.0,0.0863
1038,10735,2024-01-06,AU,Basics,Xiaohongshu,ValueSeeker,2,44.73,4.6988,420.35,465.16,3PL_Standard,12.48,Standard,129.4,1.13,14,0,14,0,0,0,0,4.4,0,0,0.0,-97.07,-0.2087
1039,10061,2024-06-08,TH,Outerwear,Instagram,HighIncome,3,3344.85,0.2004,2010.92,2506.8,3PL_Budget,24.27,Express,333.25,3.72,9,0,9,0,0,0,0,5.0,1,0,0.0,138.36,0.0552
1040,10757,2024-10-29,CA,Basics,Referral,ValueSeeker,2,64.88,5.2867,686.0,803.63,BrandWarehouse,10.5,Economy,82.72,0.83,18,0,18,0,0,0,0,4.1,0,0,0.0,24.41,0.0304
1041,10577,2024-09-15,TH,Accessories,Xiaohongshu,ValueSeeker,1,1309.43,0.2003,262.28,300.77,3PL_Standard,2.91,Standard,28.8,0.21,12,17,29,0,0,0,0,3.7,0,0,0.0,6.78,0.0225
1042,10880,2024-11-09,US,Basics,Instagram,HighIncome,3,53.95,7.0994,1149.04,1422.47,3PL_Budget,10.29,Economy,107.48,1.29,20,0,20,0,0,0,0,4.4,0,0,0.0,155.66,0.1094
